date	location	QC_overall_status	sequences
2022-09-17	USA	bad	109
2022-09-17	USA	good	2521
2022-09-17	USA	mediocre	123
2022-09-17	United Kingdom	bad	6
2022-09-17	United Kingdom	good	251
2022-09-17	United Kingdom	mediocre	40
2022-09-18	Australia	bad	12
2022-09-18	Australia	good	162
2022-09-18	Australia	mediocre	9
2022-09-18	Brazil	good	12
2022-09-18	Japan	bad	1
2022-09-18	Japan	good	316
2022-09-18	Japan	mediocre	4
2022-09-18	South Africa	bad	1
2022-09-18	South Africa	good	7
2022-09-18	USA	bad	112
2022-09-18	USA	good	2199
2022-09-18	USA	mediocre	146
2022-09-18	United Kingdom	bad	8
2022-09-18	United Kingdom	good	220
2022-09-18	United Kingdom	mediocre	38
2022-09-19	Australia	bad	25
2022-09-19	Australia	good	283
2022-09-19	Australia	mediocre	14
2022-09-19	Brazil	bad	3
2022-09-19	Brazil	good	12
2022-09-19	Brazil	mediocre	5
2022-09-19	Japan	bad	1
2022-09-19	Japan	good	366
2022-09-19	Japan	mediocre	2
2022-09-19	South Africa	bad	2
2022-09-19	South Africa	good	30
2022-09-19	South Africa	mediocre	2
2022-09-19	USA	bad	340
2022-09-19	USA	good	4364
2022-09-19	USA	mediocre	325
2022-09-19	United Kingdom	bad	10
2022-09-19	United Kingdom	good	329
2022-09-19	United Kingdom	mediocre	54
2022-09-20	Australia	bad	10
2022-09-20	Australia	good	249
2022-09-20	Australia	mediocre	24
2022-09-20	Brazil	bad	1
2022-09-20	Brazil	good	6
2022-09-20	Brazil	mediocre	2
2022-09-20	Japan	bad	4
2022-09-20	Japan	good	1344
2022-09-20	Japan	mediocre	15
2022-09-20	South Africa	bad	1
2022-09-20	South Africa	good	35
2022-09-20	South Africa	mediocre	1
2022-09-20	USA	bad	288
2022-09-20	USA	good	3416
2022-09-20	USA	mediocre	292
2022-09-20	United Kingdom	bad	18
2022-09-20	United Kingdom	good	721
2022-09-20	United Kingdom	mediocre	97
2022-09-21	Australia	bad	20
2022-09-21	Australia	good	205
2022-09-21	Australia	mediocre	23
2022-09-21	Brazil	bad	3
2022-09-21	Brazil	good	9
2022-09-21	Brazil	mediocre	3
2022-09-21	Japan	bad	4
2022-09-21	Japan	good	1008
2022-09-21	Japan	mediocre	8
2022-09-21	South Africa	bad	5
2022-09-21	South Africa	good	15
2022-09-21	USA	bad	280
2022-09-21	USA	good	3358
2022-09-21	USA	mediocre	279
2022-09-21	United Kingdom	bad	20
2022-09-21	United Kingdom	good	753
2022-09-21	United Kingdom	mediocre	116
2022-09-22	Australia	bad	19
2022-09-22	Australia	good	126
2022-09-22	Australia	mediocre	15
2022-09-22	Brazil	bad	1
2022-09-22	Brazil	good	8
2022-09-22	Brazil	mediocre	2
2022-09-22	Japan	bad	1
2022-09-22	Japan	good	866
2022-09-22	Japan	mediocre	9
2022-09-22	South Africa	bad	3
2022-09-22	South Africa	good	22
2022-09-22	South Africa	mediocre	2
2022-09-22	USA	bad	249
2022-09-22	USA	good	2951
2022-09-22	USA	mediocre	280
2022-09-22	United Kingdom	bad	14
2022-09-22	United Kingdom	good	647
2022-09-22	United Kingdom	mediocre	76
2022-09-23	Australia	bad	11
2022-09-23	Australia	good	173
2022-09-23	Australia	mediocre	20
2022-09-23	Brazil	good	11
2022-09-23	Brazil	mediocre	2
2022-09-23	Japan	good	306
2022-09-23	Japan	mediocre	2
2022-09-23	South Africa	bad	6
2022-09-23	South Africa	good	25
2022-09-23	South Africa	mediocre	5
2022-09-23	USA	bad	218
2022-09-23	USA	good	2740
2022-09-23	USA	mediocre	191
2022-09-23	United Kingdom	bad	13
2022-09-23	United Kingdom	good	724
2022-09-23	United Kingdom	mediocre	99
2022-09-24	Australia	bad	6
2022-09-24	Australia	good	118
2022-09-24	Australia	mediocre	8
2022-09-24	Brazil	good	3
2022-09-24	Japan	bad	4
2022-09-24	Japan	good	825
2022-09-24	Japan	mediocre	5
2022-09-24	South Africa	bad	3
2022-09-24	South Africa	good	15
2022-09-24	South Africa	mediocre	6
2022-09-24	USA	bad	129
2022-09-24	USA	good	1949
2022-09-24	USA	mediocre	127
2022-09-24	United Kingdom	bad	11
2022-09-24	United Kingdom	good	433
2022-09-24	United Kingdom	mediocre	64
2022-09-25	Australia	bad	5
2022-09-25	Australia	good	227
2022-09-25	Australia	mediocre	17
2022-09-25	Brazil	good	2
2022-09-25	Japan	good	318
2022-09-25	South Africa	bad	2
2022-09-25	South Africa	good	8
2022-09-25	South Africa	mediocre	2
2022-09-25	USA	bad	128
2022-09-25	USA	good	1625
2022-09-25	USA	mediocre	105
2022-09-25	United Kingdom	bad	9
2022-09-25	United Kingdom	good	431
2022-09-25	United Kingdom	mediocre	61
2022-09-26	Australia	bad	26
2022-09-26	Australia	good	314
2022-09-26	Australia	mediocre	25
2022-09-26	Brazil	bad	2
2022-09-26	Brazil	good	11
2022-09-26	Brazil	mediocre	1
2022-09-26	Japan	bad	1
2022-09-26	Japan	good	720
2022-09-26	Japan	mediocre	4
2022-09-26	South Africa	bad	4
2022-09-26	South Africa	good	11
2022-09-26	South Africa	mediocre	1
2022-09-26	USA	bad	284
2022-09-26	USA	good	3563
2022-09-26	USA	mediocre	276
2022-09-26	United Kingdom	bad	11
2022-09-26	United Kingdom	good	844
2022-09-26	United Kingdom	mediocre	116
2022-09-27	Australia	bad	21
2022-09-27	Australia	good	201
2022-09-27	Australia	mediocre	25
2022-09-27	Brazil	bad	1
2022-09-27	Brazil	good	14
2022-09-27	Brazil	mediocre	3
2022-09-27	Japan	bad	1
2022-09-27	Japan	good	934
2022-09-27	Japan	mediocre	7
2022-09-27	South Africa	bad	4
2022-09-27	South Africa	good	30
2022-09-27	South Africa	mediocre	2
2022-09-27	USA	bad	235
2022-09-27	USA	good	2908
2022-09-27	USA	mediocre	270
2022-09-27	United Kingdom	bad	6
2022-09-27	United Kingdom	good	772
2022-09-27	United Kingdom	mediocre	118
2022-09-28	Australia	bad	20
2022-09-28	Australia	good	246
2022-09-28	Australia	mediocre	18
2022-09-28	Brazil	good	12
2022-09-28	Brazil	mediocre	1
2022-09-28	Japan	bad	1
2022-09-28	Japan	good	458
2022-09-28	Japan	mediocre	10
2022-09-28	South Africa	bad	4
2022-09-28	South Africa	good	28
2022-09-28	South Africa	mediocre	6
2022-09-28	USA	bad	228
2022-09-28	USA	good	2684
2022-09-28	USA	mediocre	233
2022-09-28	United Kingdom	bad	8
2022-09-28	United Kingdom	good	789
2022-09-28	United Kingdom	mediocre	97
2022-09-29	Australia	bad	7
2022-09-29	Australia	good	203
2022-09-29	Australia	mediocre	18
2022-09-29	Brazil	bad	1
2022-09-29	Brazil	good	13
2022-09-29	Brazil	mediocre	1
2022-09-29	Japan	good	687
2022-09-29	Japan	mediocre	3
2022-09-29	South Africa	bad	7
2022-09-29	South Africa	good	24
2022-09-29	South Africa	mediocre	3
2022-09-29	USA	bad	227
2022-09-29	USA	good	2549
2022-09-29	USA	mediocre	195
2022-09-29	United Kingdom	bad	22
2022-09-29	United Kingdom	good	693
2022-09-29	United Kingdom	mediocre	94
2022-09-30	Australia	bad	9
2022-09-30	Australia	good	144
2022-09-30	Australia	mediocre	14
2022-09-30	Brazil	good	8
2022-09-30	Brazil	mediocre	3
2022-09-30	Japan	bad	3
2022-09-30	Japan	good	470
2022-09-30	Japan	mediocre	7
2022-09-30	South Africa	bad	2
2022-09-30	South Africa	good	13
2022-09-30	South Africa	mediocre	8
2022-09-30	USA	bad	177
2022-09-30	USA	good	2318
2022-09-30	USA	mediocre	209
2022-09-30	United Kingdom	bad	5
2022-09-30	United Kingdom	good	563
2022-09-30	United Kingdom	mediocre	70
2022-10-01	Australia	bad	2
2022-10-01	Australia	good	111
2022-10-01	Australia	mediocre	5
2022-10-01	Brazil	bad	2
2022-10-01	Brazil	good	8
2022-10-01	Brazil	mediocre	2
2022-10-01	Japan	bad	1
2022-10-01	Japan	good	492
2022-10-01	Japan	mediocre	7
2022-10-01	South Africa	bad	2
2022-10-01	South Africa	good	4
2022-10-01	South Africa	mediocre	4
2022-10-01	USA	bad	78
2022-10-01	USA	good	1780
2022-10-01	USA	mediocre	130
2022-10-01	United Kingdom	bad	13
2022-10-01	United Kingdom	good	430
2022-10-01	United Kingdom	mediocre	79
2022-10-02	Australia	bad	3
2022-10-02	Australia	good	143
2022-10-02	Australia	mediocre	10
2022-10-02	Brazil	bad	1
2022-10-02	Brazil	good	4
2022-10-02	Brazil	mediocre	2
2022-10-02	Japan	bad	1
2022-10-02	Japan	good	206
2022-10-02	Japan	mediocre	1
2022-10-02	South Africa	good	6
2022-10-02	USA	bad	96
2022-10-02	USA	good	1611
2022-10-02	USA	mediocre	128
2022-10-02	United Kingdom	bad	10
2022-10-02	United Kingdom	good	545
2022-10-02	United Kingdom	mediocre	89
2022-10-03	Australia	bad	5
2022-10-03	Australia	good	410
2022-10-03	Australia	mediocre	17
2022-10-03	Brazil	bad	2
2022-10-03	Brazil	good	26
2022-10-03	Brazil	mediocre	8
2022-10-03	Japan	bad	1
2022-10-03	Japan	good	944
2022-10-03	Japan	mediocre	7
2022-10-03	South Africa	bad	9
2022-10-03	South Africa	good	35
2022-10-03	South Africa	mediocre	8
2022-10-03	USA	bad	194
2022-10-03	USA	good	2785
2022-10-03	USA	mediocre	275
2022-10-03	United Kingdom	bad	23
2022-10-03	United Kingdom	good	1193
2022-10-03	United Kingdom	mediocre	153
2022-10-04	Australia	bad	6
2022-10-04	Australia	good	392
2022-10-04	Australia	mediocre	16
2022-10-04	Brazil	bad	2
2022-10-04	Brazil	good	41
2022-10-04	Brazil	mediocre	5
2022-10-04	Japan	bad	1
2022-10-04	Japan	good	804
2022-10-04	Japan	mediocre	7
2022-10-04	South Africa	bad	9
2022-10-04	South Africa	good	19
2022-10-04	South Africa	mediocre	7
2022-10-04	USA	bad	204
2022-10-04	USA	good	2177
2022-10-04	USA	mediocre	240
2022-10-04	United Kingdom	bad	13
2022-10-04	United Kingdom	good	1064
2022-10-04	United Kingdom	mediocre	165
2022-10-05	Australia	bad	6
2022-10-05	Australia	good	222
2022-10-05	Australia	mediocre	15
2022-10-05	Brazil	bad	1
2022-10-05	Brazil	good	51
2022-10-05	Brazil	mediocre	7
2022-10-05	Japan	bad	1
2022-10-05	Japan	good	622
2022-10-05	Japan	mediocre	7
2022-10-05	South Africa	bad	8
2022-10-05	South Africa	good	23
2022-10-05	South Africa	mediocre	10
2022-10-05	USA	bad	136
2022-10-05	USA	good	2142
2022-10-05	USA	mediocre	235
2022-10-05	United Kingdom	bad	18
2022-10-05	United Kingdom	good	1077
2022-10-05	United Kingdom	mediocre	171
2022-10-06	Australia	bad	36
2022-10-06	Australia	good	221
2022-10-06	Australia	mediocre	22
2022-10-06	Brazil	bad	3
2022-10-06	Brazil	good	42
2022-10-06	Brazil	mediocre	11
2022-10-06	Japan	bad	3
2022-10-06	Japan	good	764
2022-10-06	Japan	mediocre	6
2022-10-06	South Africa	bad	7
2022-10-06	South Africa	good	23
2022-10-06	South Africa	mediocre	3
2022-10-06	USA	bad	115
2022-10-06	USA	good	2119
2022-10-06	USA	mediocre	216
2022-10-06	United Kingdom	bad	11
2022-10-06	United Kingdom	good	1016
2022-10-06	United Kingdom	mediocre	127
2022-10-07	Australia	bad	3
2022-10-07	Australia	good	124
2022-10-07	Australia	mediocre	3
2022-10-07	Brazil	good	18
2022-10-07	Brazil	mediocre	3
2022-10-07	Japan	bad	4
2022-10-07	Japan	good	500
2022-10-07	Japan	mediocre	5
2022-10-07	South Africa	bad	4
2022-10-07	South Africa	good	28
2022-10-07	South Africa	mediocre	4
2022-10-07	USA	bad	130
2022-10-07	USA	good	2176
2022-10-07	USA	mediocre	203
2022-10-07	United Kingdom	bad	15
2022-10-07	United Kingdom	good	961
2022-10-07	United Kingdom	mediocre	122
2022-10-08	Australia	bad	2
2022-10-08	Australia	good	133
2022-10-08	Australia	mediocre	12
2022-10-08	Brazil	good	15
2022-10-08	Brazil	mediocre	3
2022-10-08	Japan	bad	1
2022-10-08	Japan	good	453
2022-10-08	Japan	mediocre	7
2022-10-08	South Africa	bad	1
2022-10-08	South Africa	good	11
2022-10-08	South Africa	mediocre	2
2022-10-08	USA	bad	61
2022-10-08	USA	good	1581
2022-10-08	USA	mediocre	117
2022-10-08	United Kingdom	bad	9
2022-10-08	United Kingdom	good	488
2022-10-08	United Kingdom	mediocre	78
2022-10-09	Australia	bad	4
2022-10-09	Australia	good	144
2022-10-09	Australia	mediocre	9
2022-10-09	Brazil	good	4
2022-10-09	Brazil	mediocre	3
2022-10-09	Japan	good	220
2022-10-09	Japan	mediocre	1
2022-10-09	South Africa	good	4
2022-10-09	USA	bad	64
2022-10-09	USA	good	1452
2022-10-09	USA	mediocre	120
2022-10-09	United Kingdom	bad	2
2022-10-09	United Kingdom	good	448
2022-10-09	United Kingdom	mediocre	77
2022-10-10	Australia	bad	7
2022-10-10	Australia	good	341
2022-10-10	Australia	mediocre	18
2022-10-10	Brazil	bad	6
2022-10-10	Brazil	good	21
2022-10-10	Brazil	mediocre	5
2022-10-10	Japan	good	249
2022-10-10	Japan	mediocre	1
2022-10-10	South Africa	bad	5
2022-10-10	South Africa	good	27
2022-10-10	South Africa	mediocre	7
2022-10-10	USA	bad	185
2022-10-10	USA	good	2825
2022-10-10	USA	mediocre	266
2022-10-10	United Kingdom	bad	18
2022-10-10	United Kingdom	good	1094
2022-10-10	United Kingdom	mediocre	145
2022-10-11	Australia	bad	6
2022-10-11	Australia	good	245
2022-10-11	Australia	mediocre	14
2022-10-11	Brazil	bad	1
2022-10-11	Brazil	good	41
2022-10-11	Brazil	mediocre	4
2022-10-11	Japan	bad	3
2022-10-11	Japan	good	1278
2022-10-11	Japan	mediocre	8
2022-10-11	South Africa	bad	8
2022-10-11	South Africa	good	17
2022-10-11	South Africa	mediocre	3
2022-10-11	USA	bad	166
2022-10-11	USA	good	2615
2022-10-11	USA	mediocre	271
2022-10-11	United Kingdom	bad	15
2022-10-11	United Kingdom	good	1023
2022-10-11	United Kingdom	mediocre	128
2022-10-12	Australia	bad	11
2022-10-12	Australia	good	461
2022-10-12	Australia	mediocre	24
2022-10-12	Brazil	good	16
2022-10-12	Japan	bad	1
2022-10-12	Japan	good	694
2022-10-12	Japan	mediocre	9
2022-10-12	South Africa	bad	2
2022-10-12	South Africa	good	19
2022-10-12	South Africa	mediocre	2
2022-10-12	USA	bad	208
2022-10-12	USA	good	2548
2022-10-12	USA	mediocre	274
2022-10-12	United Kingdom	bad	23
2022-10-12	United Kingdom	good	878
2022-10-12	United Kingdom	mediocre	120
2022-10-13	Australia	bad	4
2022-10-13	Australia	good	186
2022-10-13	Australia	mediocre	13
2022-10-13	Brazil	bad	1
2022-10-13	Brazil	good	61
2022-10-13	Brazil	mediocre	5
2022-10-13	Japan	bad	1
2022-10-13	Japan	good	870
2022-10-13	Japan	mediocre	12
2022-10-13	South Africa	bad	4
2022-10-13	South Africa	good	21
2022-10-13	USA	bad	187
2022-10-13	USA	good	2656
2022-10-13	USA	mediocre	257
2022-10-13	United Kingdom	bad	14
2022-10-13	United Kingdom	good	696
2022-10-13	United Kingdom	mediocre	114
2022-10-14	Australia	bad	3
2022-10-14	Australia	good	274
2022-10-14	Australia	mediocre	20
2022-10-14	Brazil	good	75
2022-10-14	Brazil	mediocre	3
2022-10-14	Japan	bad	2
2022-10-14	Japan	good	518
2022-10-14	Japan	mediocre	4
2022-10-14	South Africa	bad	3
2022-10-14	South Africa	good	15
2022-10-14	South Africa	mediocre	1
2022-10-14	USA	bad	169
2022-10-14	USA	good	2521
2022-10-14	USA	mediocre	228
2022-10-14	United Kingdom	bad	13
2022-10-14	United Kingdom	good	845
2022-10-14	United Kingdom	mediocre	123
2022-10-15	Australia	bad	1
2022-10-15	Australia	good	232
2022-10-15	Australia	mediocre	11
2022-10-15	Brazil	bad	2
2022-10-15	Brazil	good	36
2022-10-15	Brazil	mediocre	3
2022-10-15	Japan	bad	2
2022-10-15	Japan	good	494
2022-10-15	Japan	mediocre	8
2022-10-15	South Africa	bad	1
2022-10-15	South Africa	good	15
2022-10-15	South Africa	mediocre	1
2022-10-15	USA	bad	80
2022-10-15	USA	good	1654
2022-10-15	USA	mediocre	108
2022-10-15	United Kingdom	bad	9
2022-10-15	United Kingdom	good	502
2022-10-15	United Kingdom	mediocre	79
2022-10-16	Australia	bad	5
2022-10-16	Australia	good	227
2022-10-16	Australia	mediocre	10
2022-10-16	Brazil	good	29
2022-10-16	Brazil	mediocre	3
2022-10-16	Japan	bad	2
2022-10-16	Japan	good	213
2022-10-16	Japan	mediocre	3
2022-10-16	South Africa	bad	1
2022-10-16	South Africa	good	7
2022-10-16	USA	bad	62
2022-10-16	USA	good	1238
2022-10-16	USA	mediocre	106
2022-10-16	United Kingdom	bad	10
2022-10-16	United Kingdom	good	454
2022-10-16	United Kingdom	mediocre	76
2022-10-17	Australia	bad	5
2022-10-17	Australia	good	340
2022-10-17	Australia	mediocre	12
2022-10-17	Brazil	bad	4
2022-10-17	Brazil	good	116
2022-10-17	Brazil	mediocre	17
2022-10-17	Japan	bad	1
2022-10-17	Japan	good	922
2022-10-17	Japan	mediocre	5
2022-10-17	South Africa	bad	1
2022-10-17	South Africa	good	30
2022-10-17	USA	bad	179
2022-10-17	USA	good	2792
2022-10-17	USA	mediocre	238
2022-10-17	United Kingdom	bad	18
2022-10-17	United Kingdom	good	1170
2022-10-17	United Kingdom	mediocre	177
2022-10-18	Australia	bad	8
2022-10-18	Australia	good	273
2022-10-18	Australia	mediocre	21
2022-10-18	Brazil	bad	3
2022-10-18	Brazil	good	124
2022-10-18	Brazil	mediocre	6
2022-10-18	Japan	bad	2
2022-10-18	Japan	good	876
2022-10-18	Japan	mediocre	24
2022-10-18	South Africa	bad	2
2022-10-18	South Africa	good	56
2022-10-18	South Africa	mediocre	2
2022-10-18	USA	bad	171
2022-10-18	USA	good	2049
2022-10-18	USA	mediocre	208
2022-10-18	United Kingdom	bad	23
2022-10-18	United Kingdom	good	852
2022-10-18	United Kingdom	mediocre	160
2022-10-19	Australia	bad	7
2022-10-19	Australia	good	271
2022-10-19	Australia	mediocre	17
2022-10-19	Brazil	bad	3
2022-10-19	Brazil	good	135
2022-10-19	Brazil	mediocre	3
2022-10-19	Japan	bad	1
2022-10-19	Japan	good	513
2022-10-19	Japan	mediocre	7
2022-10-19	South Africa	bad	2
2022-10-19	South Africa	good	34
2022-10-19	USA	bad	181
2022-10-19	USA	good	2389
2022-10-19	USA	mediocre	212
2022-10-19	United Kingdom	bad	20
2022-10-19	United Kingdom	good	765
2022-10-19	United Kingdom	mediocre	108
2022-10-20	Australia	bad	5
2022-10-20	Australia	good	275
2022-10-20	Australia	mediocre	6
2022-10-20	Brazil	bad	2
2022-10-20	Brazil	good	51
2022-10-20	Brazil	mediocre	1
2022-10-20	Japan	bad	1
2022-10-20	Japan	good	693
2022-10-20	Japan	mediocre	7
2022-10-20	South Africa	good	23
2022-10-20	South Africa	mediocre	3
2022-10-20	USA	bad	170
2022-10-20	USA	good	1913
2022-10-20	USA	mediocre	191
2022-10-20	United Kingdom	bad	13
2022-10-20	United Kingdom	good	585
2022-10-20	United Kingdom	mediocre	81
2022-10-21	Australia	bad	7
2022-10-21	Australia	good	171
2022-10-21	Australia	mediocre	13
2022-10-21	Brazil	bad	2
2022-10-21	Brazil	good	38
2022-10-21	Brazil	mediocre	1
2022-10-21	Japan	bad	1
2022-10-21	Japan	good	550
2022-10-21	Japan	mediocre	2
2022-10-21	South Africa	bad	1
2022-10-21	South Africa	good	29
2022-10-21	South Africa	mediocre	6
2022-10-21	USA	bad	133
2022-10-21	USA	good	1724
2022-10-21	USA	mediocre	164
2022-10-21	United Kingdom	bad	13
2022-10-21	United Kingdom	good	825
2022-10-21	United Kingdom	mediocre	116
2022-10-22	Australia	bad	9
2022-10-22	Australia	good	133
2022-10-22	Australia	mediocre	9
2022-10-22	Brazil	good	33
2022-10-22	Brazil	mediocre	1
2022-10-22	Japan	good	551
2022-10-22	Japan	mediocre	5
2022-10-22	South Africa	good	10
2022-10-22	South Africa	mediocre	2
2022-10-22	USA	bad	118
2022-10-22	USA	good	1300
2022-10-22	USA	mediocre	154
2022-10-22	United Kingdom	bad	6
2022-10-22	United Kingdom	good	386
2022-10-22	United Kingdom	mediocre	54
2022-10-23	Australia	bad	3
2022-10-23	Australia	good	162
2022-10-23	Australia	mediocre	7
2022-10-23	Brazil	good	44
2022-10-23	Brazil	mediocre	1
2022-10-23	Japan	good	234
2022-10-23	Japan	mediocre	1
2022-10-23	South Africa	good	6
2022-10-23	USA	bad	77
2022-10-23	USA	good	1514
2022-10-23	USA	mediocre	141
2022-10-23	United Kingdom	bad	20
2022-10-23	United Kingdom	good	301
2022-10-23	United Kingdom	mediocre	70
2022-10-24	Australia	bad	6
2022-10-24	Australia	good	317
2022-10-24	Australia	mediocre	16
2022-10-24	Brazil	bad	7
2022-10-24	Brazil	good	57
2022-10-24	Brazil	mediocre	3
2022-10-24	Japan	bad	4
2022-10-24	Japan	good	976
2022-10-24	Japan	mediocre	11
2022-10-24	South Africa	bad	1
2022-10-24	South Africa	good	40
2022-10-24	South Africa	mediocre	5
2022-10-24	USA	bad	257
2022-10-24	USA	good	3201
2022-10-24	USA	mediocre	315
2022-10-24	United Kingdom	bad	20
2022-10-24	United Kingdom	good	767
2022-10-24	United Kingdom	mediocre	134
2022-10-25	Australia	bad	14
2022-10-25	Australia	good	603
2022-10-25	Australia	mediocre	29
2022-10-25	Brazil	bad	3
2022-10-25	Brazil	good	79
2022-10-25	Brazil	mediocre	5
2022-10-25	Japan	bad	3
2022-10-25	Japan	good	900
2022-10-25	Japan	mediocre	9
2022-10-25	South Africa	bad	2
2022-10-25	South Africa	good	48
2022-10-25	South Africa	mediocre	3
2022-10-25	USA	bad	224
2022-10-25	USA	good	2021
2022-10-25	USA	mediocre	311
2022-10-25	United Kingdom	bad	13
2022-10-25	United Kingdom	good	548
2022-10-25	United Kingdom	mediocre	93
2022-10-26	Australia	bad	12
2022-10-26	Australia	good	240
2022-10-26	Australia	mediocre	13
2022-10-26	Brazil	bad	3
2022-10-26	Brazil	good	97
2022-10-26	Brazil	mediocre	7
2022-10-26	Japan	bad	1
2022-10-26	Japan	good	607
2022-10-26	Japan	mediocre	9
2022-10-26	South Africa	bad	10
2022-10-26	South Africa	good	46
2022-10-26	South Africa	mediocre	2
2022-10-26	USA	bad	235
2022-10-26	USA	good	2670
2022-10-26	USA	mediocre	269
2022-10-26	United Kingdom	bad	15
2022-10-26	United Kingdom	good	622
2022-10-26	United Kingdom	mediocre	108
2022-10-27	Australia	bad	7
2022-10-27	Australia	good	384
2022-10-27	Australia	mediocre	24
2022-10-27	Brazil	bad	4
2022-10-27	Brazil	good	121
2022-10-27	Brazil	mediocre	4
2022-10-27	Japan	good	820
2022-10-27	Japan	mediocre	5
2022-10-27	South Africa	good	26
2022-10-27	South Africa	mediocre	5
2022-10-27	USA	bad	130
2022-10-27	USA	good	2275
2022-10-27	USA	mediocre	232
2022-10-27	United Kingdom	bad	23
2022-10-27	United Kingdom	good	544
2022-10-27	United Kingdom	mediocre	87
2022-10-28	Australia	bad	14
2022-10-28	Australia	good	213
2022-10-28	Australia	mediocre	18
2022-10-28	Brazil	good	70
2022-10-28	Brazil	mediocre	4
2022-10-28	Japan	bad	2
2022-10-28	Japan	good	655
2022-10-28	Japan	mediocre	5
2022-10-28	South Africa	bad	2
2022-10-28	South Africa	good	19
2022-10-28	South Africa	mediocre	3
2022-10-28	USA	bad	126
2022-10-28	USA	good	2107
2022-10-28	USA	mediocre	206
2022-10-28	United Kingdom	bad	14
2022-10-28	United Kingdom	good	579
2022-10-28	United Kingdom	mediocre	69
2022-10-29	Australia	bad	5
2022-10-29	Australia	good	143
2022-10-29	Australia	mediocre	9
2022-10-29	Brazil	good	40
2022-10-29	Brazil	mediocre	1
2022-10-29	Japan	good	658
2022-10-29	Japan	mediocre	3
2022-10-29	South Africa	good	3
2022-10-29	South Africa	mediocre	1
2022-10-29	USA	bad	92
2022-10-29	USA	good	1610
2022-10-29	USA	mediocre	131
2022-10-29	United Kingdom	bad	11
2022-10-29	United Kingdom	good	325
2022-10-29	United Kingdom	mediocre	51
2022-10-30	Australia	bad	1
2022-10-30	Australia	good	260
2022-10-30	Australia	mediocre	11
2022-10-30	Brazil	good	17
2022-10-30	Brazil	mediocre	2
2022-10-30	Japan	good	229
2022-10-30	Japan	mediocre	1
2022-10-30	South Africa	good	3
2022-10-30	South Africa	mediocre	1
2022-10-30	USA	bad	71
2022-10-30	USA	good	1519
2022-10-30	USA	mediocre	158
2022-10-30	United Kingdom	bad	11
2022-10-30	United Kingdom	good	272
2022-10-30	United Kingdom	mediocre	43
2022-10-31	Australia	bad	11
2022-10-31	Australia	good	444
2022-10-31	Australia	mediocre	31
2022-10-31	Brazil	bad	15
2022-10-31	Brazil	good	102
2022-10-31	Brazil	mediocre	26
2022-10-31	Japan	bad	1
2022-10-31	Japan	good	1056
2022-10-31	Japan	mediocre	9
2022-10-31	South Africa	good	23
2022-10-31	South Africa	mediocre	6
2022-10-31	USA	bad	231
2022-10-31	USA	good	3075
2022-10-31	USA	mediocre	320
2022-10-31	United Kingdom	bad	20
2022-10-31	United Kingdom	good	488
2022-10-31	United Kingdom	mediocre	79
2022-11-01	Australia	bad	16
2022-11-01	Australia	good	348
2022-11-01	Australia	mediocre	20
2022-11-01	Brazil	bad	16
2022-11-01	Brazil	good	166
2022-11-01	Brazil	mediocre	27
2022-11-01	Japan	bad	6
2022-11-01	Japan	good	1167
2022-11-01	Japan	mediocre	12
2022-11-01	South Africa	bad	3
2022-11-01	South Africa	good	46
2022-11-01	South Africa	mediocre	4
2022-11-01	USA	bad	210
2022-11-01	USA	good	2915
2022-11-01	USA	mediocre	336
2022-11-01	United Kingdom	bad	12
2022-11-01	United Kingdom	good	496
2022-11-01	United Kingdom	mediocre	72
2022-11-02	Australia	bad	9
2022-11-02	Australia	good	545
2022-11-02	Australia	mediocre	22
2022-11-02	Brazil	good	67
2022-11-02	Brazil	mediocre	6
2022-11-02	Japan	bad	4
2022-11-02	Japan	good	682
2022-11-02	Japan	mediocre	12
2022-11-02	South Africa	bad	1
2022-11-02	South Africa	good	28
2022-11-02	South Africa	mediocre	12
2022-11-02	USA	bad	243
2022-11-02	USA	good	2440
2022-11-02	USA	mediocre	308
2022-11-02	United Kingdom	bad	16
2022-11-02	United Kingdom	good	447
2022-11-02	United Kingdom	mediocre	85
2022-11-03	Australia	bad	5
2022-11-03	Australia	good	362
2022-11-03	Australia	mediocre	12
2022-11-03	Brazil	bad	5
2022-11-03	Brazil	good	153
2022-11-03	Brazil	mediocre	12
2022-11-03	Japan	bad	2
2022-11-03	Japan	good	206
2022-11-03	Japan	mediocre	3
2022-11-03	South Africa	bad	4
2022-11-03	South Africa	good	15
2022-11-03	South Africa	mediocre	5
2022-11-03	USA	bad	216
2022-11-03	USA	good	2646
2022-11-03	USA	mediocre	334
2022-11-03	United Kingdom	bad	15
2022-11-03	United Kingdom	good	363
2022-11-03	United Kingdom	mediocre	72
2022-11-04	Australia	bad	11
2022-11-04	Australia	good	229
2022-11-04	Australia	mediocre	16
2022-11-04	Brazil	bad	6
2022-11-04	Brazil	good	132
2022-11-04	Brazil	mediocre	16
2022-11-04	Japan	bad	3
2022-11-04	Japan	good	868
2022-11-04	Japan	mediocre	9
2022-11-04	South Africa	good	23
2022-11-04	South Africa	mediocre	3
2022-11-04	USA	bad	200
2022-11-04	USA	good	2424
2022-11-04	USA	mediocre	299
2022-11-04	United Kingdom	bad	11
2022-11-04	United Kingdom	good	337
2022-11-04	United Kingdom	mediocre	62
2022-11-05	Australia	bad	7
2022-11-05	Australia	good	250
