date	location	QC_overall_status	sequences
2022-10-21	USA	mediocre	184
2022-10-21	United Kingdom	bad	14
2022-10-21	United Kingdom	good	838
2022-10-21	United Kingdom	mediocre	104
2022-10-21	Vietnam	bad	5
2022-10-21	Vietnam	good	4
2022-10-21	Vietnam	mediocre	2
2022-10-22	Australia	bad	9
2022-10-22	Australia	good	158
2022-10-22	Australia	mediocre	8
2022-10-22	Brazil	good	33
2022-10-22	Brazil	mediocre	1
2022-10-22	Costa Rica	good	2
2022-10-22	Japan	good	551
2022-10-22	Japan	mediocre	7
2022-10-22	South Africa	good	9
2022-10-22	South Africa	mediocre	3
2022-10-22	Trinidad and Tobago	bad	3
2022-10-22	USA	bad	105
2022-10-22	USA	good	1336
2022-10-22	USA	mediocre	151
2022-10-22	United Kingdom	bad	5
2022-10-22	United Kingdom	good	395
2022-10-22	United Kingdom	mediocre	46
2022-10-22	Vietnam	good	1
2022-10-23	Australia	bad	3
2022-10-23	Australia	good	194
2022-10-23	Australia	mediocre	7
2022-10-23	Brazil	good	45
2022-10-23	Brazil	mediocre	1
2022-10-23	Costa Rica	good	2
2022-10-23	Japan	bad	1
2022-10-23	Japan	good	235
2022-10-23	Japan	mediocre	1
2022-10-23	South Africa	good	6
2022-10-23	Trinidad and Tobago	bad	1
2022-10-23	USA	bad	66
2022-10-23	USA	good	1549
2022-10-23	USA	mediocre	152
2022-10-23	United Kingdom	bad	20
2022-10-23	United Kingdom	good	319
2022-10-23	United Kingdom	mediocre	55
2022-10-23	Vietnam	good	4
2022-10-24	Australia	bad	8
2022-10-24	Australia	good	367
2022-10-24	Australia	mediocre	15
2022-10-24	Brazil	bad	7
2022-10-24	Brazil	good	57
2022-10-24	Brazil	mediocre	4
2022-10-24	Costa Rica	bad	2
2022-10-24	Costa Rica	good	27
2022-10-24	Costa Rica	mediocre	1
2022-10-24	Japan	bad	4
2022-10-24	Japan	good	982
2022-10-24	Japan	mediocre	12
2022-10-24	South Africa	bad	1
2022-10-24	South Africa	good	40
2022-10-24	South Africa	mediocre	5
2022-10-24	Trinidad and Tobago	bad	2
2022-10-24	Trinidad and Tobago	mediocre	1
2022-10-24	USA	bad	229
2022-10-24	USA	good	3272
2022-10-24	USA	mediocre	339
2022-10-24	United Kingdom	bad	17
2022-10-24	United Kingdom	good	784
2022-10-24	United Kingdom	mediocre	120
2022-10-24	Vietnam	good	11
2022-10-24	Vietnam	mediocre	4
2022-10-25	Australia	bad	14
2022-10-25	Australia	good	628
2022-10-25	Australia	mediocre	32
2022-10-25	Brazil	bad	3
2022-10-25	Brazil	good	80
2022-10-25	Brazil	mediocre	5
2022-10-25	Costa Rica	bad	3
2022-10-25	Costa Rica	good	11
2022-10-25	Costa Rica	mediocre	1
2022-10-25	Japan	bad	3
2022-10-25	Japan	good	902
2022-10-25	Japan	mediocre	10
2022-10-25	Panama	good	1
2022-10-25	Panama	mediocre	1
2022-10-25	South Africa	bad	3
2022-10-25	South Africa	good	48
2022-10-25	South Africa	mediocre	4
2022-10-25	Trinidad and Tobago	mediocre	1
2022-10-25	USA	bad	196
2022-10-25	USA	good	2170
2022-10-25	USA	mediocre	328
2022-10-25	United Kingdom	bad	12
2022-10-25	United Kingdom	good	576
2022-10-25	United Kingdom	mediocre	67
2022-10-25	Vietnam	bad	2
2022-10-25	Vietnam	good	9
2022-10-25	Vietnam	mediocre	2
2022-10-26	Australia	bad	12
2022-10-26	Australia	good	253
2022-10-26	Australia	mediocre	15
2022-10-26	Brazil	bad	4
2022-10-26	Brazil	good	99
2022-10-26	Brazil	mediocre	8
2022-10-26	Costa Rica	bad	2
2022-10-26	Costa Rica	good	22
2022-10-26	Egypt	good	1
2022-10-26	Japan	bad	3
2022-10-26	Japan	good	608
2022-10-26	Japan	mediocre	9
2022-10-26	Panama	bad	1
2022-10-26	Panama	good	5
2022-10-26	South Africa	bad	11
2022-10-26	South Africa	good	45
2022-10-26	South Africa	mediocre	3
2022-10-26	Trinidad and Tobago	good	5
2022-10-26	Trinidad and Tobago	mediocre	1
2022-10-26	USA	bad	198
2022-10-26	USA	good	2739
2022-10-26	USA	mediocre	298
2022-10-26	United Kingdom	bad	14
2022-10-26	United Kingdom	good	653
2022-10-26	United Kingdom	mediocre	79
2022-10-26	Vietnam	bad	1
2022-10-26	Vietnam	good	8
2022-10-26	Vietnam	mediocre	1
2022-10-27	Australia	bad	6
2022-10-27	Australia	good	411
2022-10-27	Australia	mediocre	23
2022-10-27	Brazil	bad	4
2022-10-27	Brazil	good	120
2022-10-27	Brazil	mediocre	5
2022-10-27	Costa Rica	bad	1
2022-10-27	Costa Rica	good	11
2022-10-27	Costa Rica	mediocre	1
2022-10-27	Japan	bad	1
2022-10-27	Japan	good	826
2022-10-27	Japan	mediocre	3
2022-10-27	Panama	good	2
2022-10-27	South Africa	bad	1
2022-10-27	South Africa	good	27
2022-10-27	South Africa	mediocre	5
2022-10-27	Trinidad and Tobago	bad	1
2022-10-27	Trinidad and Tobago	good	1
2022-10-27	Trinidad and Tobago	mediocre	1
2022-10-27	USA	bad	115
2022-10-27	USA	good	2326
2022-10-27	USA	mediocre	242
2022-10-27	United Kingdom	bad	23
2022-10-27	United Kingdom	good	560
2022-10-27	United Kingdom	mediocre	73
2022-10-27	Vietnam	good	4
2022-10-28	Australia	bad	14
2022-10-28	Australia	good	250
2022-10-28	Australia	mediocre	17
2022-10-28	Brazil	good	70
2022-10-28	Brazil	mediocre	4
2022-10-28	Costa Rica	good	15
2022-10-28	Japan	bad	2
2022-10-28	Japan	good	659
2022-10-28	Japan	mediocre	6
2022-10-28	Panama	good	1
2022-10-28	Panama	mediocre	2
2022-10-28	South Africa	bad	2
2022-10-28	South Africa	good	20
2022-10-28	South Africa	mediocre	2
2022-10-28	USA	bad	106
2022-10-28	USA	good	2148
2022-10-28	USA	mediocre	225
2022-10-28	United Kingdom	bad	13
2022-10-28	United Kingdom	good	586
2022-10-28	United Kingdom	mediocre	63
2022-10-28	Vietnam	good	9
2022-10-28	Vietnam	mediocre	1
2022-10-29	Australia	bad	5
2022-10-29	Australia	good	148
2022-10-29	Australia	mediocre	9
2022-10-29	Brazil	good	40
2022-10-29	Brazil	mediocre	1
2022-10-29	Costa Rica	good	3
2022-10-29	Egypt	bad	1
2022-10-29	Japan	good	659
2022-10-29	Japan	mediocre	4
2022-10-29	South Africa	good	3
2022-10-29	South Africa	mediocre	1
2022-10-29	Trinidad and Tobago	bad	1
2022-10-29	USA	bad	80
2022-10-29	USA	good	1632
2022-10-29	USA	mediocre	133
2022-10-29	United Kingdom	bad	11
2022-10-29	United Kingdom	good	338
2022-10-29	United Kingdom	mediocre	43
2022-10-29	Vietnam	good	4
2022-10-29	Vietnam	mediocre	2
2022-10-30	Australia	bad	1
2022-10-30	Australia	good	274
2022-10-30	Australia	mediocre	13
2022-10-30	Brazil	good	18
2022-10-30	Brazil	mediocre	2
2022-10-30	Costa Rica	good	5
2022-10-30	Japan	good	238
2022-10-30	Japan	mediocre	1
2022-10-30	South Africa	good	3
2022-10-30	South Africa	mediocre	1
2022-10-30	Trinidad and Tobago	bad	1
2022-10-30	Trinidad and Tobago	good	2
2022-10-30	USA	bad	57
2022-10-30	USA	good	1561
2022-10-30	USA	mediocre	168
2022-10-30	United Kingdom	bad	11
2022-10-30	United Kingdom	good	277
2022-10-30	United Kingdom	mediocre	38
2022-10-30	Vietnam	good	4
2022-10-31	Australia	bad	12
2022-10-31	Australia	good	452
2022-10-31	Australia	mediocre	31
2022-10-31	Brazil	bad	15
2022-10-31	Brazil	good	103
2022-10-31	Brazil	mediocre	30
2022-10-31	Costa Rica	good	27
2022-10-31	Costa Rica	mediocre	1
2022-10-31	Japan	bad	2
2022-10-31	Japan	good	1071
2022-10-31	Japan	mediocre	10
2022-10-31	Panama	good	4
2022-10-31	Panama	mediocre	3
2022-10-31	South Africa	good	23
2022-10-31	South Africa	mediocre	6
2022-10-31	Trinidad and Tobago	mediocre	1
2022-10-31	USA	bad	210
2022-10-31	USA	good	3161
2022-10-31	USA	mediocre	335
2022-10-31	United Kingdom	bad	21
2022-10-31	United Kingdom	good	492
2022-10-31	United Kingdom	mediocre	75
2022-10-31	Vietnam	good	7
2022-11-01	Australia	bad	16
2022-11-01	Australia	good	400
2022-11-01	Australia	mediocre	25
2022-11-01	Brazil	bad	19
2022-11-01	Brazil	good	164
2022-11-01	Brazil	mediocre	31
2022-11-01	Costa Rica	bad	1
2022-11-01	Costa Rica	good	37
2022-11-01	Costa Rica	mediocre	1
2022-11-01	Japan	bad	7
2022-11-01	Japan	good	1174
2022-11-01	Japan	mediocre	15
2022-11-01	Panama	good	3
2022-11-01	South Africa	bad	3
2022-11-01	South Africa	good	46
2022-11-01	South Africa	mediocre	4
2022-11-01	Trinidad and Tobago	bad	2
2022-11-01	Trinidad and Tobago	good	3
2022-11-01	Trinidad and Tobago	mediocre	1
2022-11-01	USA	bad	183
2022-11-01	USA	good	3034
2022-11-01	USA	mediocre	348
2022-11-01	United Kingdom	bad	10
2022-11-01	United Kingdom	good	509
2022-11-01	United Kingdom	mediocre	64
2022-11-01	Vietnam	good	10
2022-11-02	Australia	bad	9
2022-11-02	Australia	good	655
2022-11-02	Australia	mediocre	22
2022-11-02	Brazil	good	66
2022-11-02	Brazil	mediocre	6
2022-11-02	Costa Rica	good	46
2022-11-02	Japan	bad	4
2022-11-02	Japan	good	693
2022-11-02	Japan	mediocre	17
2022-11-02	Panama	mediocre	1
2022-11-02	South Africa	bad	1
2022-11-02	South Africa	good	31
2022-11-02	South Africa	mediocre	9
2022-11-02	Trinidad and Tobago	bad	1
2022-11-02	Trinidad and Tobago	good	9
2022-11-02	USA	bad	225
2022-11-02	USA	good	2491
2022-11-02	USA	mediocre	326
2022-11-02	United Kingdom	bad	14
2022-11-02	United Kingdom	good	465
2022-11-02	United Kingdom	mediocre	74
2022-11-02	Vietnam	bad	2
2022-11-02	Vietnam	good	3
2022-11-02	Vietnam	mediocre	1
2022-11-03	Australia	bad	5
2022-11-03	Australia	good	380
2022-11-03	Australia	mediocre	14
2022-11-03	Brazil	bad	7
2022-11-03	Brazil	good	157
2022-11-03	Brazil	mediocre	15
2022-11-03	Costa Rica	bad	2
2022-11-03	Costa Rica	good	37
2022-11-03	Japan	bad	2
2022-11-03	Japan	good	219
2022-11-03	Japan	mediocre	4
2022-11-03	South Africa	bad	4
2022-11-03	South Africa	good	16
2022-11-03	South Africa	mediocre	5
2022-11-03	Trinidad and Tobago	mediocre	1
2022-11-03	USA	bad	173
2022-11-03	USA	good	2727
2022-11-03	USA	mediocre	369
2022-11-03	United Kingdom	bad	15
2022-11-03	United Kingdom	good	374
2022-11-03	United Kingdom	mediocre	64
2022-11-03	Vietnam	good	8
2022-11-04	Australia	bad	12
2022-11-04	Australia	good	241
2022-11-04	Australia	mediocre	14
2022-11-04	Brazil	bad	10
2022-11-04	Brazil	good	135
2022-11-04	Brazil	mediocre	22
2022-11-04	Costa Rica	good	19
2022-11-04	Egypt	bad	1
2022-11-04	Japan	bad	2
2022-11-04	Japan	good	875
2022-11-04	Japan	mediocre	15
2022-11-04	South Africa	good	21
2022-11-04	South Africa	mediocre	5
2022-11-04	Trinidad and Tobago	good	1
2022-11-04	USA	bad	160
2022-11-04	USA	good	2509
2022-11-04	USA	mediocre	318
2022-11-04	United Kingdom	bad	12
2022-11-04	United Kingdom	good	340
2022-11-04	United Kingdom	mediocre	61
2022-11-04	Vietnam	good	6
2022-11-04	Vietnam	mediocre	1
2022-11-05	Australia	bad	6
2022-11-05	Australia	good	272
2022-11-05	Australia	mediocre	11
2022-11-05	Brazil	bad	8
2022-11-05	Brazil	good	61
2022-11-05	Brazil	mediocre	7
2022-11-05	Costa Rica	bad	1
2022-11-05	Costa Rica	good	6
2022-11-05	Egypt	bad	1
2022-11-05	Japan	bad	4
2022-11-05	Japan	good	732
2022-11-05	Japan	mediocre	11
2022-11-05	South Africa	good	7
2022-11-05	South Africa	mediocre	2
2022-11-05	Trinidad and Tobago	good	1
2022-11-05	USA	bad	104
2022-11-05	USA	good	1716
2022-11-05	USA	mediocre	181
2022-11-05	United Kingdom	bad	5
2022-11-05	United Kingdom	good	198
2022-11-05	United Kingdom	mediocre	43
2022-11-05	Vietnam	good	2
2022-11-06	Australia	bad	3
2022-11-06	Australia	good	333
2022-11-06	Australia	mediocre	8
2022-11-06	Brazil	bad	4
2022-11-06	Brazil	good	75
2022-11-06	Brazil	mediocre	12
2022-11-06	Costa Rica	good	5
2022-11-06	Egypt	bad	1
2022-11-06	Japan	bad	1
2022-11-06	Japan	good	179
2022-11-06	Japan	mediocre	1
2022-11-06	South Africa	good	4
2022-11-06	South Africa	mediocre	2
2022-11-06	Trinidad and Tobago	good	1
2022-11-06	USA	bad	99
2022-11-06	USA	good	1929
2022-11-06	USA	mediocre	201
2022-11-06	United Kingdom	bad	5
2022-11-06	United Kingdom	good	194
2022-11-06	United Kingdom	mediocre	45
2022-11-06	Vietnam	bad	1
2022-11-06	Vietnam	good	5
2022-11-07	Australia	bad	8
2022-11-07	Australia	good	781
2022-11-07	Australia	mediocre	29
2022-11-07	Brazil	bad	24
2022-11-07	Brazil	good	382
2022-11-07	Brazil	mediocre	38
2022-11-07	Costa Rica	good	34
2022-11-07	Egypt	bad	1
2022-11-07	Egypt	good	5
2022-11-07	Egypt	mediocre	1
2022-11-07	Japan	bad	5
2022-11-07	Japan	good	838
2022-11-07	Japan	mediocre	12
2022-11-07	Panama	bad	1
2022-11-07	Panama	good	8
2022-11-07	Panama	mediocre	1
2022-11-07	South Africa	bad	2
2022-11-07	South Africa	good	27
2022-11-07	South Africa	mediocre	3
2022-11-07	Trinidad and Tobago	bad	1
2022-11-07	Trinidad and Tobago	good	3
2022-11-07	USA	bad	261
2022-11-07	USA	good	3248
2022-11-07	USA	mediocre	453
2022-11-07	United Kingdom	bad	11
2022-11-07	United Kingdom	good	434
2022-11-07	United Kingdom	mediocre	55
2022-11-07	Vietnam	bad	1
2022-11-07	Vietnam	good	9
2022-11-07	Vietnam	mediocre	1
2022-11-08	Australia	bad	9
2022-11-08	Australia	good	361
2022-11-08	Australia	mediocre	26
2022-11-08	Brazil	bad	26
2022-11-08	Brazil	good	321
2022-11-08	Brazil	mediocre	53
2022-11-08	Costa Rica	bad	1
2022-11-08	Costa Rica	good	39
2022-11-08	Egypt	bad	1
2022-11-08	Japan	bad	4
2022-11-08	Japan	good	1413
2022-11-08	Japan	mediocre	7
2022-11-08	Panama	good	1
2022-11-08	Panama	mediocre	2
2022-11-08	South Africa	bad	4
2022-11-08	South Africa	good	9
2022-11-08	South Africa	mediocre	1
2022-11-08	Trinidad and Tobago	good	5
2022-11-08	Trinidad and Tobago	mediocre	1
2022-11-08	USA	bad	240
2022-11-08	USA	good	2637
2022-11-08	USA	mediocre	332
2022-11-08	United Kingdom	bad	14
2022-11-08	United Kingdom	good	442
2022-11-08	United Kingdom	mediocre	73
2022-11-08	Vietnam	good	10
2022-11-08	Vietnam	mediocre	1
2022-11-09	Australia	bad	15
2022-11-09	Australia	good	368
2022-11-09	Australia	mediocre	32
2022-11-09	Brazil	bad	20
2022-11-09	Brazil	good	432
2022-11-09	Brazil	mediocre	48
2022-11-09	Costa Rica	bad	1
2022-11-09	Costa Rica	good	32
2022-11-09	Costa Rica	mediocre	1
2022-11-09	Egypt	bad	1
2022-11-09	Japan	good	881
2022-11-09	Japan	mediocre	9
2022-11-09	Panama	bad	1
2022-11-09	Panama	good	1
2022-11-09	Panama	mediocre	1
2022-11-09	South Africa	good	23
2022-11-09	South Africa	mediocre	6
2022-11-09	Trinidad and Tobago	good	1
2022-11-09	Trinidad and Tobago	mediocre	1
2022-11-09	USA	bad	232
2022-11-09	USA	good	2575
2022-11-09	USA	mediocre	370
2022-11-09	United Kingdom	bad	11
2022-11-09	United Kingdom	good	399
2022-11-09	United Kingdom	mediocre	56
2022-11-09	Vietnam	bad	4
2022-11-09	Vietnam	good	3
2022-11-09	Vietnam	mediocre	3
2022-11-10	Australia	bad	10
2022-11-10	Australia	good	382
2022-11-10	Australia	mediocre	22
2022-11-10	Brazil	bad	30
2022-11-10	Brazil	good	556
2022-11-10	Brazil	mediocre	65
2022-11-10	Costa Rica	bad	1
2022-11-10	Costa Rica	good	20
2022-11-10	Egypt	bad	1
2022-11-10	Japan	bad	1
2022-11-10	Japan	good	1245
2022-11-10	Japan	mediocre	11
2022-11-10	South Africa	bad	2
2022-11-10	South Africa	good	9
2022-11-10	South Africa	mediocre	2
2022-11-10	Trinidad and Tobago	bad	1
2022-11-10	Trinidad and Tobago	good	2
2022-11-10	USA	bad	194
2022-11-10	USA	good	2471
2022-11-10	USA	mediocre	338
2022-11-10	United Kingdom	bad	17
2022-11-10	United Kingdom	good	368
2022-11-10	United Kingdom	mediocre	72
2022-11-10	Vietnam	good	10
2022-11-11	Australia	bad	7
2022-11-11	Australia	good	286
2022-11-11	Australia	mediocre	23
2022-11-11	Brazil	bad	25
2022-11-11	Brazil	good	527
2022-11-11	Brazil	mediocre	37
2022-11-11	Costa Rica	good	16
2022-11-11	Egypt	bad	1
2022-11-11	Japan	bad	2
2022-11-11	Japan	good	895
2022-11-11	Japan	mediocre	9
2022-11-11	Panama	bad	4
2022-11-11	Panama	good	1
2022-11-11	Panama	mediocre	1
2022-11-11	South Africa	bad	1
2022-11-11	South Africa	good	12
2022-11-11	South Africa	mediocre	4
2022-11-11	Trinidad and Tobago	bad	2
2022-11-11	Trinidad and Tobago	good	1
2022-11-11	Trinidad and Tobago	mediocre	1
2022-11-11	USA	bad	148
2022-11-11	USA	good	1931
2022-11-11	USA	mediocre	207
2022-11-11	United Kingdom	bad	5
2022-11-11	United Kingdom	good	379
2022-11-11	United Kingdom	mediocre	69
2022-11-11	Vietnam	bad	5
2022-11-11	Vietnam	good	7
2022-11-11	Vietnam	mediocre	3
2022-11-12	Australia	bad	2
2022-11-12	Australia	good	261
2022-11-12	Australia	mediocre	11
2022-11-12	Brazil	bad	8
2022-11-12	Brazil	good	289
2022-11-12	Brazil	mediocre	27
2022-11-12	Costa Rica	bad	1
2022-11-12	Costa Rica	good	2
2022-11-12	Egypt	bad	1
2022-11-12	Japan	bad	1
2022-11-12	Japan	good	738
2022-11-12	Japan	mediocre	8
2022-11-12	South Africa	good	3
2022-11-12	South Africa	mediocre	1
2022-11-12	Trinidad and Tobago	good	4
2022-11-12	USA	bad	105
2022-11-12	USA	good	1644
2022-11-12	USA	mediocre	193
2022-11-12	United Kingdom	bad	7
2022-11-12	United Kingdom	good	236
2022-11-12	United Kingdom	mediocre	35
2022-11-12	Vietnam	good	4
2022-11-13	Australia	bad	5
2022-11-13	Australia	good	325
2022-11-13	Australia	mediocre	18
2022-11-13	Brazil	bad	4
2022-11-13	Brazil	good	149
2022-11-13	Brazil	mediocre	15
2022-11-13	Costa Rica	good	7
2022-11-13	Costa Rica	mediocre	1
2022-11-13	Egypt	bad	1
2022-11-13	Egypt	good	6
2022-11-13	Japan	good	172
2022-11-13	Japan	mediocre	1
2022-11-13	South Africa	good	2
2022-11-13	Trinidad and Tobago	good	1
2022-11-13	USA	bad	102
2022-11-13	USA	good	1642
2022-11-13	USA	mediocre	191
2022-11-13	United Kingdom	bad	4
2022-11-13	United Kingdom	good	188
2022-11-13	United Kingdom	mediocre	30
2022-11-13	Vietnam	bad	1
2022-11-13	Vietnam	good	3
2022-11-14	Australia	bad	20
2022-11-14	Australia	good	478
2022-11-14	Australia	mediocre	27
2022-11-14	Brazil	bad	17
2022-11-14	Brazil	good	458
2022-11-14	Brazil	mediocre	35
2022-11-14	Costa Rica	bad	1
2022-11-14	Costa Rica	good	53
2022-11-14	Costa Rica	mediocre	1
2022-11-14	Egypt	bad	1
2022-11-14	Japan	bad	7
2022-11-14	Japan	good	1941
2022-11-14	Japan	mediocre	19
2022-11-14	Panama	good	5
2022-11-14	South Africa	bad	2
2022-11-14	South Africa	good	36
2022-11-14	South Africa	mediocre	5
2022-11-14	Trinidad and Tobago	good	2
2022-11-14	Trinidad and Tobago	mediocre	5
2022-11-14	USA	bad	281
2022-11-14	USA	good	3482
2022-11-14	USA	mediocre	500
2022-11-14	United Kingdom	bad	16
2022-11-14	United Kingdom	good	445
2022-11-14	United Kingdom	mediocre	79
2022-11-14	Vietnam	bad	4
2022-11-14	Vietnam	good	6
2022-11-14	Vietnam	mediocre	1
2022-11-15	Australia	bad	23
2022-11-15	Australia	good	422
2022-11-15	Australia	mediocre	33
2022-11-15	Brazil	bad	7
2022-11-15	Brazil	good	152
2022-11-15	Brazil	mediocre	14
2022-11-15	Costa Rica	good	52
2022-11-15	Egypt	bad	1
2022-11-15	Egypt	good	4
2022-11-15	Japan	bad	3
2022-11-15	Japan	good	1467
2022-11-15	Japan	mediocre	12
2022-11-15	Panama	good	12
2022-11-15	Panama	mediocre	1
2022-11-15	South Africa	bad	4
2022-11-15	South Africa	good	32
2022-11-15	South Africa	mediocre	4
2022-11-15	Trinidad and Tobago	bad	1
2022-11-15	Trinidad and Tobago	good	3
2022-11-15	USA	bad	230
2022-11-15	USA	good	2718
2022-11-15	USA	mediocre	385
2022-11-15	United Kingdom	bad	12
2022-11-15	United Kingdom	good	430
2022-11-15	United Kingdom	mediocre	62
2022-11-15	Vietnam	bad	2
2022-11-15	Vietnam	good	10
2022-11-15	Vietnam	mediocre	2
2022-11-16	Australia	bad	33
2022-11-16	Australia	good	477
2022-11-16	Australia	mediocre	40
2022-11-16	Brazil	bad	24
2022-11-16	Brazil	good	408
2022-11-16	Brazil	mediocre	39
2022-11-16	Costa Rica	good	30
2022-11-16	Egypt	bad	1
2022-11-16	Egypt	good	1
2022-11-16	Egypt	mediocre	1
2022-11-16	Japan	bad	6
2022-11-16	Japan	good	1040
2022-11-16	Japan	mediocre	10
2022-11-16	Panama	bad	1
2022-11-16	Panama	good	5
2022-11-16	Panama	mediocre	3
2022-11-16	South Africa	bad	6
2022-11-16	South Africa	good	34
2022-11-16	South Africa	mediocre	3
2022-11-16	Trinidad and Tobago	bad	1
2022-11-16	Trinidad and Tobago	good	2
2022-11-16	USA	bad	221
2022-11-16	USA	good	3082
2022-11-16	USA	mediocre	296
2022-11-16	United Kingdom	bad	10
2022-11-16	United Kingdom	good	351
2022-11-16	United Kingdom	mediocre	64
2022-11-16	Vietnam	bad	3
2022-11-16	Vietnam	good	14
2022-11-16	Vietnam	mediocre	5
2022-11-17	Australia	bad	23
2022-11-17	Australia	good	249
2022-11-17	Australia	mediocre	17
2022-11-17	Brazil	bad	15
2022-11-17	Brazil	good	480
2022-11-17	Brazil	mediocre	45
2022-11-17	Costa Rica	good	29
2022-11-17	Costa Rica	mediocre	1
2022-11-17	Egypt	bad	3
2022-11-17	Egypt	good	3
2022-11-17	Egypt	mediocre	2
2022-11-17	Japan	bad	2
2022-11-17	Japan	good	1277
2022-11-17	Japan	mediocre	10
2022-11-17	Panama	bad	4
2022-11-17	Panama	good	18
2022-11-17	Panama	mediocre	2
2022-11-17	South Africa	bad	1
2022-11-17	South Africa	good	17
2022-11-17	South Africa	mediocre	2
2022-11-17	Trinidad and Tobago	bad	1
2022-11-17	Trinidad and Tobago	good	2
2022-11-17	Trinidad and Tobago	mediocre	1
2022-11-17	USA	bad	222
2022-11-17	USA	good	2784
2022-11-17	USA	mediocre	272
2022-11-17	United Kingdom	bad	14
2022-11-17	United Kingdom	good	374
2022-11-17	United Kingdom	mediocre	79
2022-11-17	Vietnam	bad	1
2022-11-17	Vietnam	good	8
2022-11-17	Vietnam	mediocre	1
2022-11-18	Australia	bad	20
2022-11-18	Australia	good	196
2022-11-18	Australia	mediocre	35
2022-11-18	Brazil	bad	10
2022-11-18	Brazil	good	335
2022-11-18	Brazil	mediocre	38
2022-11-18	Costa Rica	bad	1
2022-11-18	Costa Rica	good	21
2022-11-18	Costa Rica	mediocre	1
2022-11-18	Japan	bad	7
2022-11-18	Japan	good	1402
2022-11-18	Japan	mediocre	11
2022-11-18	Panama	bad	8
2022-11-18	Panama	good	15
2022-11-18	Panama	mediocre	4
2022-11-18	South Africa	bad	2
2022-11-18	South Africa	good	17
2022-11-18	Trinidad and Tobago	good	2
2022-11-18	USA	bad	171
2022-11-18	USA	good	2573
2022-11-18	USA	mediocre	226
2022-11-18	United Kingdom	bad	10
2022-11-18	United Kingdom	good	379
2022-11-18	United Kingdom	mediocre	67
2022-11-18	Vietnam	bad	6
2022-11-18	Vietnam	good	3
2022-11-19	Australia	bad	12
2022-11-19	Australia	good	170
2022-11-19	Australia	mediocre	27
2022-11-19	Brazil	bad	1
2022-11-19	Brazil	good	108
2022-11-19	Brazil	mediocre	8
2022-11-19	Costa Rica	bad	1
2022-11-19	Costa Rica	good	7
2022-11-19	Egypt	bad	1
2022-11-19	Egypt	good	1
2022-11-19	Egypt	mediocre	2
2022-11-19	Japan	bad	2
2022-11-19	Japan	good	763
2022-11-19	Japan	mediocre	5
2022-11-19	Panama	good	3
2022-11-19	Panama	mediocre	1
2022-11-19	South Africa	good	4
2022-11-19	Trinidad and Tobago	mediocre	1
2022-11-19	USA	bad	102
2022-11-19	USA	good	1684
2022-11-19	USA	mediocre	128
2022-11-19	United Kingdom	bad	6
2022-11-19	United Kingdom	good	258
2022-11-19	United Kingdom	mediocre	45
2022-11-19	Vietnam	good	2
2022-11-20	Australia	bad	21
2022-11-20	Australia	good	237
2022-11-20	Australia	mediocre	25
2022-11-20	Brazil	bad	4
2022-11-20	Brazil	good	104
2022-11-20	Brazil	mediocre	5
2022-11-20	Costa Rica	good	6
2022-11-20	Egypt	good	6
2022-11-20	Japan	bad	3
2022-11-20	Japan	good	216
2022-11-20	Japan	mediocre	2
2022-11-20	Panama	good	1
2022-11-20	South Africa	good	5
2022-11-20	South Africa	mediocre	1
2022-11-20	Trinidad and Tobago	bad	2
2022-11-20	USA	bad	108
2022-11-20	USA	good	1693
2022-11-20	USA	mediocre	169
2022-11-20	United Kingdom	bad	4
2022-11-20	United Kingdom	good	177
2022-11-20	United Kingdom	mediocre	23
2022-11-20	Vietnam	good	3
2022-11-21	Australia	bad	19
2022-11-21	Australia	good	320
2022-11-21	Australia	mediocre	25
2022-11-21	Brazil	bad	73
2022-11-21	Brazil	good	341
2022-11-21	Brazil	mediocre	103
2022-11-21	Costa Rica	bad	1
2022-11-21	Costa Rica	good	37
2022-11-21	Costa Rica	mediocre	5
2022-11-21	Egypt	bad	2
2022-11-21	Egypt	mediocre	1
2022-11-21	Japan	bad	4
2022-11-21	Japan	good	1975
2022-11-21	Japan	mediocre	23
2022-11-21	Panama	bad	5
2022-11-21	Panama	good	9
2022-11-21	South Africa	bad	4
2022-11-21	South Africa	good	36
2022-11-21	South Africa	mediocre	5
2022-11-21	Trinidad and Tobago	good	6
2022-11-21	Trinidad and Tobago	mediocre	1
2022-11-21	USA	bad	300
2022-11-21	USA	good	3498
2022-11-21	USA	mediocre	360
2022-11-21	United Kingdom	bad	5
2022-11-21	United Kingdom	good	469
2022-11-21	United Kingdom	mediocre	92
2022-11-21	Vietnam	bad	2
2022-11-21	Vietnam	good	12
2022-11-21	Vietnam	mediocre	3
2022-11-22	Australia	bad	13
2022-11-22	Australia	good	308
2022-11-22	Australia	mediocre	21
2022-11-22	Brazil	bad	29
2022-11-22	Brazil	good	280
2022-11-22	Brazil	mediocre	57
2022-11-22	Costa Rica	bad	2
2022-11-22	Costa Rica	good	32
2022-11-22	Costa Rica	mediocre	6
2022-11-22	Japan	bad	3
2022-11-22	Japan	good	1557
2022-11-22	Japan	mediocre	15
2022-11-22	Panama	bad	1
2022-11-22	Panama	good	4
2022-11-22	Panama	mediocre	1
2022-11-22	South Africa	bad	4
2022-11-22	South Africa	good	9
2022-11-22	South Africa	mediocre	1
2022-11-22	Trinidad and Tobago	good	7
